343.645	0
344.012	0
344.378	0
344.745	0
345.112	1.80372562891132E-8
345.478	2.00653307503652E-8
345.845	2.01784768866299E-8
346.211	2.09442017605044E-8
346.578	2.15095283318251E-8
346.944	2.13684198986746E-8
347.31	2.20371566020294E-8
347.676	2.24765551519821E-8
348.042	2.301893748962E-8
348.408	2.28002222510548E-8
348.773	2.4492804886889E-8
349.139	2.52046775414924E-8
349.505	2.58572449734971E-8
349.87	2.7043885129172E-8
350.235	2.81931920516768E-8
350.601	2.85366426447577E-8
350.966	2.88381117150262E-8
351.331	2.93280476623076E-8
351.696	3.06360070543844E-8
352.061	2.9811496951578E-8
352.425	2.84039783808166E-8
352.79	2.6418204802224E-8
353.155	2.60654959738107E-8
353.519	2.65389936855406E-8
353.884	2.63086572775448E-8
354.248	2.66476842868164E-8
354.612	2.6801738641741E-8
354.976	2.70617329598511E-8
355.34	2.7933547038803E-8
355.704	2.83607649266188E-8
356.068	2.91707737853507E-8
356.432	2.95814494164901E-8
356.795	2.99709695778023E-8
357.159	3.084553564539E-8
357.522	3.04076815948227E-8
357.886	3.11701517629623E-8
358.249	3.15196593598469E-8
358.612	3.15441747881314E-8
358.975	3.19124869585354E-8
359.338	3.26801290522155E-8
359.701	3.25634628237386E-8
360.064	3.33920504546988E-8
360.427	3.30603606190618E-8
360.789	3.39620615056264E-8
361.152	3.45230291227674E-8
361.514	3.51389366385642E-8
361.876	3.51263863461225E-8
362.239	3.51224342955862E-8
362.601	3.55474157645183E-8
362.963	3.54996400875735E-8
363.325	3.57177381158986E-8
363.686	3.6201027148213E-8
364.048	3.67440164635352E-8
364.41	3.68750606910217E-8
364.771	3.72521993183767E-8
365.133	3.77995396876588E-8
365.494	3.76127933135648E-8
365.856	3.80343783173133E-8
366.217	3.77839703838038E-8
366.578	3.79299577009856E-8
366.939	3.90024148886315E-8
367.3	3.8276068303099E-8
367.66	3.86352101208934E-8
368.021	3.84933377752376E-8
368.382	3.9592885546458E-8
368.742	3.93331601661652E-8
369.103	3.89856414211186E-8
369.463	3.91096772405827E-8
369.823	3.9822567533289E-8
370.183	4.00833342992731E-8
370.543	4.00400554294554E-8
370.903	4.01860279017473E-8
371.263	4.08733058506683E-8
371.623	4.12202188788693E-8
371.983	4.09080940563354E-8
372.342	4.19977630030054E-8
372.702	4.09559627363942E-8
373.061	4.08938978862395E-8
373.42	4.14455787056968E-8
373.78	4.13431191528526E-8
374.139	4.25143552728141E-8
374.498	4.17356513367466E-8
374.857	4.23187542534651E-8
375.216	4.15098133118441E-8
375.574	4.27546265021196E-8
375.933	4.21144224510639E-8
376.291	4.18616658219426E-8
376.65	4.21519749249165E-8
377.008	4.26404225443929E-8
377.367	4.26235965726227E-8
377.725	4.28234908402854E-8
378.083	4.21452195572611E-8
378.441	4.25961622032975E-8
378.799	4.20079312609757E-8
379.156	4.21591826719319E-8
379.514	4.27809849854203E-8
379.872	4.24595255069287E-8
380.229	4.27959536551433E-8
380.587	4.19323268118259E-8
380.944	4.27203968740048E-8
381.301	4.27382799246615E-8
381.658	4.28101008862423E-8
382.015	4.29638489107222E-8
382.372	4.26643291901162E-8
382.729	4.26725019364982E-8
383.086	4.28637564168933E-8
383.443	4.23713133588145E-8
383.799	4.29889754528517E-8
384.156	4.24833719698198E-8
384.512	4.28421797055844E-8
384.869	4.27321997147884E-8
385.225	4.25790373147047E-8
385.581	4.27575601737865E-8
385.937	4.25775369151744E-8
386.293	4.26716796291463E-8
386.649	4.21762107440363E-8
387.004	4.24162409901004E-8
387.36	4.21062782963166E-8
387.716	4.21441103687798E-8
388.071	4.26470385324124E-8
388.426	4.32688648221787E-8
388.782	4.36955215778884E-8
389.137	4.30313021546193E-8
389.492	4.39548033049102E-8
389.847	4.44971502190177E-8
390.202	4.45365386987001E-8
390.557	4.48326785746729E-8
390.911	4.43641892667455E-8
391.266	4.46763534269247E-8
391.621	4.42599617769842E-8
391.975	4.38474784488498E-8
392.329	4.38385145793404E-8
392.684	4.34103091272661E-8
393.038	4.36620518530911E-8
393.392	4.39673216152452E-8
393.746	4.29543003329259E-8
394.1	4.28235630988668E-8
394.454	4.27517072987089E-8
394.807	4.26639117061113E-8
395.161	4.29848548755541E-8
395.514	4.2032346410365E-8
395.868	4.22402851340582E-8
396.221	4.10384663750055E-8
396.574	4.09220392241775E-8
396.928	4.04407810180046E-8
397.281	3.9811823186642E-8
397.634	3.97161155337213E-8
397.986	3.91693590515149E-8
398.339	3.90946082005038E-8
398.692	3.97896927803249E-8
399.045	3.99352090491382E-8
399.397	4.02051701313094E-8
399.749	4.01767111293479E-8
400.102	4.06434152973811E-8
400.454	3.99937644595383E-8
400.806	3.9631193308218E-8
401.158	4.03974529804814E-8
401.51	3.95362528409079E-8
401.862	3.95855054834587E-8
402.214	3.95578791988788E-8
402.565	3.99218555754241E-8
402.917	3.94699548095064E-8
403.269	3.92650278938254E-8
403.62	3.91502365635961E-8
403.971	3.92503201789689E-8
404.322	3.89785851431698E-8
404.674	3.9169430302202E-8
405.025	3.87406325293594E-8
405.376	3.8441695239397E-8
405.726	3.84995036276455E-8
406.077	3.84199368571115E-8
406.428	3.8402759262611E-8
406.778	3.82605123630576E-8
407.129	3.83284609322397E-8
407.479	3.77841987066012E-8
407.83	3.76083005486178E-8
408.18	3.7538597365017E-8
408.53	3.77296253174568E-8
408.88	3.73936584996166E-8
409.23	3.71728498354708E-8
409.58	3.71987830571678E-8
409.929	3.7184401869652E-8
410.279	3.68799522449251E-8
410.629	3.67563346324123E-8
410.978	3.66575378973279E-8
411.328	3.62087717273341E-8
411.677	3.60292134733951E-8
412.026	3.61707725097541E-8
412.375	3.5897314347069E-8
412.724	3.55497681450981E-8
413.073	3.57399359597595E-8
413.422	3.53626767513217E-8
413.771	3.53421620263794E-8
414.119	3.48834112620369E-8
414.468	3.46835018123413E-8
414.816	3.49460189436445E-8
415.165	3.4710606922649E-8
415.513	3.44199520802931E-8
415.861	3.4155551249226E-8
416.209	3.39132220765045E-8
416.557	3.38451122453456E-8
416.905	3.36772254573181E-8
417.253	3.35877983819236E-8
417.601	3.31484892157649E-8
417.948	3.34004164805001E-8
418.296	3.30964239849533E-8
418.644	3.28649888538178E-8
418.991	3.26025315538455E-8
419.338	3.24997146598559E-8
419.685	3.21535225133336E-8
420.032	3.21525231944346E-8
420.38	3.2034267681993E-8
420.726	3.17435583261402E-8
421.073	3.18118245701595E-8
421.42	3.18847577803225E-8
421.767	3.16053190898462E-8
422.113	3.15971314049319E-8
422.46	3.13163616917756E-8
422.806	3.11209477653772E-8
423.152	3.12621616773987E-8
423.499	3.09652181891037E-8
423.845	3.08689958543336E-8
424.191	3.09834988844921E-8
424.537	3.07592905874847E-8
424.882	3.0604970386845E-8
425.228	3.06808447405845E-8
425.574	3.04012750570159E-8
425.919	3.05475500908097E-8
426.265	3.03613951512552E-8
426.61	3.03755456159875E-8
426.956	3.01014565107691E-8
427.301	3.00393946130341E-8
427.646	3.01212545739227E-8
427.991	2.99830465009874E-8
428.336	2.98288160294367E-8
428.681	2.96506039374145E-8
429.025	2.97894323045256E-8
429.37	2.96260266902497E-8
429.715	2.96854497069808E-8
430.059	2.95156627790836E-8
430.404	2.94224528103957E-8
430.748	2.9520513640483E-8
431.092	2.91970011710187E-8
431.436	2.92998053742481E-8
431.78	2.89898541046977E-8
432.124	2.91992327286349E-8
432.468	2.90423581245019E-8
432.812	2.87414096318192E-8
433.155	2.88079239726116E-8
433.499	2.87069950239422E-8
433.843	2.85544721031289E-8
434.186	2.86152627049239E-8
434.529	2.84913592400416E-8
434.872	2.85701927391867E-8
435.216	2.85467916180323E-8
435.559	2.83250670230295E-8
435.902	2.81824080693209E-8
436.244	2.82752221205723E-8
436.587	2.82045058809658E-8
436.93	2.8036358217009E-8
437.272	2.79152390637669E-8
437.615	2.79462537314261E-8
437.957	2.7768151678998E-8
438.3	2.76665984170784E-8
438.642	2.76013934566298E-8
438.984	2.7500438699036E-8
439.326	2.74001066834329E-8
439.668	2.74372842254199E-8
440.01	2.71675889948371E-8
440.352	2.70713594412223E-8
440.693	2.69949461957684E-8
441.035	2.7044124180031E-8
441.377	2.70021014389058E-8
441.718	2.69152294498869E-8
442.059	2.70592785343829E-8
442.401	2.6779108932292E-8
442.742	2.68428957698057E-8
443.083	2.67386982688617E-8
443.424	2.6600070448321E-8
443.765	2.66363150619404E-8
444.106	2.65341529755948E-8
444.446	2.65246367841604E-8
444.787	2.64651690900705E-8
445.127	2.63288553093971E-8
445.468	2.63371526340259E-8
445.808	2.61317201277463E-8
446.148	2.60648023338922E-8
446.489	2.59550716354804E-8
446.829	2.58359213522553E-8
447.169	2.58894618464987E-8
447.509	2.58073005522301E-8
447.848	2.5739175554653E-8
448.188	2.57336711288838E-8
448.528	2.54925175400667E-8
448.867	2.54911536903811E-8
449.207	2.55280662102427E-8
449.546	2.54339963162447E-8
449.886	2.52580082019502E-8
450.225	2.52907751611633E-8
450.564	2.51252425944691E-8
450.903	2.51539535201268E-8
451.242	2.49284293099549E-8
451.581	2.48348636458783E-8
451.919	2.47000178092722E-8
452.258	2.47830587477976E-8
452.597	2.4748457978436E-8
452.935	2.45938783629443E-8
453.274	2.44035605969848E-8
453.612	2.44188167040064E-8
453.95	2.43204723691501E-8
454.288	2.42264177876706E-8
454.626	2.41123801332215E-8
454.964	2.41616646029597E-8
455.302	2.41506541367363E-8
455.64	2.41006241959586E-8
455.978	2.39045347898454E-8
456.315	2.39479359566965E-8
456.653	2.37937138218543E-8
456.99	2.38676650940126E-8
457.328	2.36550663523888E-8
457.665	2.36908034093064E-8
458.002	2.36111624761033E-8
458.339	2.35659061592571E-8
458.676	2.35202918323688E-8
459.013	2.34759138123559E-8
459.35	2.32180475782301E-8
459.686	2.31914605581262E-8
460.023	2.3302407000697E-8
460.36	2.31391767475479E-8
460.696	2.31269963054713E-8
461.032	2.31562594431135E-8
461.369	2.30416562761509E-8
461.705	2.30399694587602E-8
462.041	2.30353854993326E-8
462.377	2.29566030363053E-8
462.713	2.29439545853159E-8
463.049	2.29482400111779E-8
463.385	2.27958118625322E-8
463.72	2.28558277196413E-8
464.056	2.26669490687909E-8
464.391	2.26919164004499E-8
464.727	2.27513236640776E-8
465.062	2.26816425430261E-8
465.397	2.26946769239094E-8
465.732	2.26351186645972E-8
466.067	2.25382702974158E-8
466.402	2.25715884518436E-8
466.737	2.25183158658166E-8
467.072	2.24918465140812E-8
467.407	2.24129474524067E-8
467.741	2.2505082747629E-8
468.076	2.24157919629359E-8
468.41	2.23977635426995E-8
468.745	2.22806976775784E-8
469.079	2.22608699341495E-8
469.413	2.22464034992068E-8
469.747	2.23023582681111E-8
470.081	2.22089951263007E-8
470.415	2.22798862437291E-8
470.749	2.21324138603963E-8
471.083	2.20177774837307E-8
471.416	2.20893091482284E-8
471.75	2.20183534411148E-8
472.083	2.205433768901E-8
472.417	2.19584576742358E-8
472.75	2.19309375051878E-8
473.083	2.19324808431513E-8
473.416	2.18233222446619E-8
473.749	2.17373697118773E-8
474.082	2.18182176023441E-8
474.415	2.17066709935891E-8
474.748	2.18347113750735E-8
475.081	2.16033397181314E-8
475.413	2.17919351336507E-8
475.746	2.16020409027722E-8
476.078	2.16494398673283E-8
476.411	2.15309498162702E-8
476.743	2.14912166498546E-8
477.075	2.15071893871536E-8
477.407	2.14324512659929E-8
477.739	2.14543822093889E-8
478.071	2.14279006460446E-8
478.403	2.13411153397248E-8
478.735	2.13476593931247E-8
479.066	2.13264105442163E-8
479.398	2.12392106633864E-8
479.729	2.12683519533053E-8
480.061	2.11987512375515E-8
480.392	2.11800003831794E-8
480.723	2.12130587044551E-8
481.054	2.12176220874507E-8
481.385	2.1138251733037E-8
481.716	2.12148174325983E-8
482.047	2.11786163879173E-8
482.378	2.10469589449401E-8
482.709	2.10108279473167E-8
483.039	2.11275141527073E-8
483.37	2.10699084515591E-8
483.7	2.10666586904766E-8
484.031	2.10028789525746E-8
484.361	2.0982796126315E-8
484.691	2.09708128137242E-8
485.021	2.09546674970041E-8
485.351	2.09271724594301E-8
485.681	2.09177569748721E-8
486.011	2.09835114814934E-8
486.341	2.08200586774576E-8
486.67	2.09262505112982E-8
487	2.08110668228572E-8
487.329	2.09179061417084E-8
487.659	2.07926991741151E-8
487.988	2.07588209831784E-8
488.317	2.06721510745905E-8
488.646	2.07570071199135E-8
488.975	2.07304584661774E-8
489.304	2.07600408939846E-8
489.633	2.06839567144278E-8
489.962	2.07202495651272E-8
490.291	2.05711505240047E-8
490.619	2.06667257102119E-8
490.948	2.06278868511261E-8
491.276	2.06181626962646E-8
491.605	2.05674260998217E-8
491.933	2.05551097853515E-8
492.261	2.05730164615807E-8
492.589	2.05209473825735E-8
492.917	2.04633428501092E-8
493.245	2.04546722932858E-8
493.573	2.04846843536923E-8
493.901	2.03571309878723E-8
494.228	2.04098696923813E-8
494.556	2.03901022247146E-8
494.884	2.03049773420002E-8
495.211	2.03122318679886E-8
495.538	2.03296707395539E-8
495.866	2.02638893334145E-8
496.193	2.02447907323372E-8
496.52	2.02338832110872E-8
496.847	2.0215383353088E-8
497.174	2.02577772699896E-8
497.501	2.01818464614594E-8
497.827	2.01421523598875E-8
498.154	2.00992093653257E-8
498.48	2.01633786170925E-8
498.807	2.0096274934074E-8
499.133	2.01280213991013E-8
499.46	2.00492593445617E-8
499.786	2.00013608026903E-8
500.112	2.00400769169092E-8
500.438	2.00349266031256E-8
500.764	2.00003705220842E-8
501.09	2.00075048019547E-8
501.416	1.99696606548895E-8
501.741	1.99402702749014E-8
502.067	1.99513780192468E-8
502.393	1.99885567082983E-8
502.718	1.98772843643438E-8
503.043	1.99391838415632E-8
503.369	1.99095104254972E-8
503.694	1.98708478841073E-8
504.019	1.98552652582474E-8
504.344	1.98264320787344E-8
504.669	1.99205974901528E-8
504.994	1.97969928955566E-8
505.319	1.97460677632254E-8
505.643	1.97874029665194E-8
505.968	1.97582054033934E-8
506.292	1.97922499315319E-8
506.617	1.97494408429255E-8
506.941	1.97306521530145E-8
507.265	1.97637148771157E-8
507.59	1.96648705936487E-8
507.914	1.97124630034304E-8
508.238	1.97283342511253E-8
508.562	1.95891836092309E-8
508.885	1.972954926975E-8
509.209	1.96633589239633E-8
509.533	1.95789626329006E-8
509.856	1.965521850753E-8
510.18	1.95741344328818E-8
510.503	1.9608801157577E-8
510.827	1.95284903679267E-8
511.15	1.95468787863876E-8
511.473	1.95430580109484E-8
511.796	1.94664462542614E-8
512.119	1.94531099340582E-8
512.442	1.94671376828152E-8
512.765	1.95198054002352E-8
513.088	1.93999741171478E-8
513.41	1.94102964772648E-8
513.733	1.93889394438449E-8
514.055	1.94216465204042E-8
514.378	1.93619464757963E-8
514.7	1.93422690232647E-8
515.022	1.92761732157326E-8
515.344	1.92731900632604E-8
